"","Tcm_ctr1","Tcm_ctr2","Tcm_ctr3","Tem_ctr2","Tem_ctr3","Tcm_irr1","Tcm_irr2","Tcm_irr3","Tem_irr2","Tem_irr3"
"Krr1",2.337323042,3.036011803,2.153782932,3.50824917,3.524749864,2.785658478,2.610299607,3.265595205,2.529885778,3.461948756
"Glipr1",2.50233482,3.286785145,2.661848135,4.561316338,4.649126931,8.642274949,8.612592769,8.046750676,14.00940071,11.37023369
"Atxn7l3b",32.34225151,29.73548006,36.25269859,35.807497,35.18958305,36.94860416,31.76955132,29.67800776,40.22740038,44.44828296
"Rab21",0.527923479,0.557739866,0.234451552,0.209361968,0.28269746,0.400358101,0.435440048,0.854560264,0.268185691,0.359688664
"Thap2",1.526267265,0.944088243,0.790345102,0.664192272,0.756768242,0.510508231,0.560456646,0.844046141,0.449598323,0.567325341
"Zfc3h1",1.601647402,1.072531545,0.659773388,0.831236124,0.733292246,0.575891777,1.018802067,0.854869463,0.493640884,0.503224695
"4933412E12Rik",0.567817284,0.625035919,0.885464445,0.640304186,0.719036207,0.810836703,0.735690719,0.649300986,0.804143847,0.971034912
"Cct2",15.43229035,19.50052595,14.82219161,14.95785461,17.42894606,13.80144977,15.16771128,18.81738431,14.06754369,17.04119555
"Lyz1",16.05257936,3.337255954,6.782024088,1.314932277,2.085492939,4.832128836,3.551911684,1.662291124,5.561292119,2.173981496
"Yeats4",7.094037805,7.718451687,8.263521505,5.837600201,5.138337454,4.618884607,4.108890402,4.609436344,6.767622928,5.22119901
"Lyz2",975.7449275,192.5974769,372.1641897,110.3851757,129.3147726,346.2095335,321.4570377,135.7388145,319.4167835,125.6842656
"Cpsf6",4.526234058,5.058658809,3.655321805,4.326740046,4.323208191,3.95576638,3.647974566,4.566094663,3.827764075,4.399459614
"Cpm",1.449367138,1.481770129,1.732946822,0.914430257,0.578791892,0.403092802,0.255625047,0.418682892,0.526810873,0.605828535
"Nup107",1.682837686,1.784727449,2.102881035,2.150398129,1.989900632,1.654899817,1.530720408,1.816859364,1.739445052,2.159811487
"Slc35e3",0.964338172,1.409912045,1.532406568,1.821178736,1.58979647,2.665262505,1.342270382,1.496154452,0.935949042,1.843249748
"Mdm1",0.282436206,0.742297064,0.622216061,0.789160865,0.37859721,0.221040113,0.281046672,0.178188556,0.422974396,0.279855544
"Ifng",2.233714941,4.27622208,6.468014103,15.78403189,11.83774852,9.941707554,8.436750463,9.999466292,12.30938293,12.79680337
"Dyrk2",0.615044429,1.574470039,0.76013483,0.967341017,0.661178006,0.793646494,1.478772479,1.329789139,0.80008867,0.419080268
"Cand1",3.345501106,3.907681075,1.988703652,2.411452403,2.181878588,2.403290435,3.019390491,3.392443966,1.335682453,1.927240625
"Helb",1.668312441,0.436368476,0.744724697,0.768730853,1.496762021,0.718946708,0.911384144,0.531129925,0.363749045,0.562627497
"Tmbim4",4.488532731,2.927746425,3.952690927,3.487412653,4.283931562,5.40046284,5.388874959,4.718167249,5.613782287,5.036069042
"Llph",7.641915653,7.574726465,8.269327092,9.075154688,8.524767891,9.01320713,8.161332484,9.353354275,10.84123714,9.97237163
"Rassf3",1.224733937,0.788275523,0.194626836,0.184979499,0.065037844,0.351986955,0.466488898,0.280199585,0.076387251,0.047985724
"Xpot",2.119746143,2.280343755,1.833219291,2.303566759,1.761971661,1.91805771,2.148498477,2.673261965,1.252513075,1.674625555
"Tbk1",1.898087758,2.840220287,2.858702332,4.265645354,3.95123342,3.443008871,3.466645383,2.720962245,3.904788878,3.212153164
"Mon2",0.605890458,0.477958229,0.418170366,0.330634745,0.315611147,0.468134682,0.528296255,0.739703121,0.395942611,0.392407393
"Usp15",1.786023457,2.118543243,1.827555877,2.150689327,2.169271598,1.492767431,1.415697098,1.851538363,1.462039787,1.98250522
"Ctdsp2",2.475373173,4.903607057,1.892520623,1.922720732,1.737853202,2.652728147,2.628687574,2.826536736,1.799144864,1.874847038
"Cdk4",31.94308746,49.80501871,49.73073907,59.18668009,50.56380812,51.35306339,43.89990714,59.58255036,59.96574412,59.86462327
"Mettl1",1.411050031,2.372841332,1.938828697,1.634417507,0.809303263,3.196845538,2.723963038,5.267628599,1.531288553,1.622227183
"Tsfm",1.038742684,1.600451725,1.309500731,1.284740921,1.269506224,1.78975979,1.28844516,1.642623532,1.632503267,1.64756143
"Tspan31",28.34777097,41.0766608,49.46464947,55.90253277,53.75547379,53.50017737,51.85532355,61.51486006,90.1125896,82.81300462
"Os9",8.954642204,9.78641405,11.61863071,13.61958189,15.42149889,10.99600917,10.16329505,9.311790257,9.105629822,13.51191211
"Agap2",0.508013821,0.426166453,0.383423576,0.587760426,0.7591355,0.656924786,0.585044646,0.488310206,0.568385361,0.539828436
"Dtx3",4.969823875,3.575495322,2.636462149,2.02377011,2.271427451,3.390089459,4.179082505,6.054383674,1.401534647,1.891016489
"B4galnt1",73.92599938,137.778525,160.2995557,181.04471,181.6737066,100.8286667,86.72103042,116.212955,112.6219981,151.5836243
"Pip4k2c",2.561470217,2.712227283,2.03331409,2.267176257,2.820627522,2.866413593,3.234744089,2.754300685,1.612745707,2.229134579
"Slc26a10",0.871341488,1.383190867,0.879975389,1.446437789,1.514740543,0.588872535,0.697421418,1.505207529,0.54258873,0.920354218
"Arhgap9",28.99839621,32.84045918,38.71882747,34.52665735,34.51282229,32.17363891,28.02851116,35.71785071,35.83513384,41.77218577
"Ddit3",4.046982903,4.997823296,7.39390296,6.882810211,5.940553544,4.602549819,5.094920065,6.402232545,8.744636616,5.910522914
"Mbd6",1.072662026,1.026634693,0.369890797,0.435321701,0.316265488,0.727015825,0.796287448,0.847464817,0.117979642,0.412844707
"Shmt2",14.16350794,17.76149185,21.65252305,19.13729449,19.18807393,15.33642381,14.2980946,22.4414496,14.53404055,21.08869546
"Lrp1",1.753686499,1.047980053,1.438678103,0.50098768,0.477643767,3.786826362,4.508525324,1.683048034,1.029965096,0.523559687
"Stat6",23.99311123,26.8536896,29.15096224,26.4861876,31.49350263,19.93783296,18.89491253,15.61335769,18.12332022,21.80033725
"Nemp1",0.568432394,0.771697902,0.379483073,0.378732342,0.44114868,0.657366268,0.658215546,0.34070843,0.2089001,0.399815415
"1700012D01Rik",1.0495258,0.29106041,0.535630691,0.556217416,0.269398275,0.068959097,0,0.191003125,0,0.158365907
"Prim1",1.347755755,1.320431214,2.008744167,2.878062762,2.980851751,1.789935322,1.546043635,2.267959807,3.09331672,2.794668362
"Naca",22.43875796,21.60999587,19.35954573,17.23587836,14.84018505,17.16371243,19.15828895,26.14135221,22.28985928,21.02406678
"Ptges3",16.840454,17.59275857,9.953241436,15.61043642,14.44248614,15.33355668,16.82213195,18.17186038,13.0549861,13.35802898
"Baz2a",2.400302393,2.155300467,0.712682626,0.753857021,1.233523706,0.99138276,1.496696088,1.619904153,0.553840804,0.681278625
"Rbms2",0.936849279,0.666782918,0.624011175,0.794106682,0.646570829,0.535046808,0.607758841,0.725855228,0.456907691,0.643823494
"Atp5b",163.6532295,148.9366282,209.4850643,202.9250603,214.3532077,175.375944,159.3896287,190.550442,184.5201135,224.7304988
"Mir677",1.640725029,1.960065102,3.070291203,1.159380532,2.807671122,0,0.287270316,5.374717752,2.937882153,1.485441755
"Stat2",4.18761371,4.992081827,4.784751348,3.230282464,3.718580348,7.5283849,8.065786518,5.556438878,3.745712579,5.05054195
"Timeless",1.847589828,0.573296811,0.755008708,1.430524636,1.262988027,0.643363353,0.681539434,1.054244824,0.930002486,0.741831477
"Spryd4",12.48781726,8.379941489,10.20952622,17.66987461,7.630363478,9.441347313,10.20112012,15.55556469,14.80186558,14.06635161
"Apof",1.590065647,0.202510203,0,0,0,0.124746592,0.062328469,0,0,0.017905186
"Coq10a",2.265302145,2.092236328,1.635236016,1.287938496,1.730302305,1.220387785,2.355441249,2.535175447,1.398706864,1.892439699
"Nabp2",5.10486782,5.009221635,5.228268254,4.70158772,4.46107745,4.210178941,3.951972447,4.564447205,5.12451199,3.862913496
"Rnf41",2.663940319,2.021651166,3.042918302,1.670640683,1.337445003,2.056746082,1.622698728,1.105680283,2.304592281,1.729117042
"Cs",12.16258206,12.5681698,12.96274992,12.61862912,13.37389084,11.78427682,10.26998926,10.43957005,11.01131087,12.26332835
"Cnpy2",10.98161897,8.341913967,12.66102741,8.541755982,9.838807017,11.85634945,14.38979018,11.74807459,14.27796573,11.37419807
"Myl6",121.8308736,144.8759257,211.0397522,224.7995102,238.9254644,152.3017035,146.0961013,177.2370154,227.0056495,241.5899687
"Zc3h10",6.641040632,10.07484254,10.36115226,9.40570397,10.98006168,5.956885856,4.148317806,6.575983816,6.261863377,6.814579063
"Esyt1",20.92742866,32.34437472,43.1043428,51.08278583,62.55502557,27.23290364,25.79343227,30.76206827,31.18617556,46.7891274
"Smarcc2",4.092299676,4.632457368,2.129370289,2.144621997,2.647471619,3.569334072,4.037364253,3.144414939,1.320565565,1.736019396
"Rpl41",598.2903817,657.0173926,545.484345,373.1065517,339.5025557,406.0066466,486.1322284,641.8353872,482.5148788,500.3620827
"Pa2g4",8.557712043,12.05197899,5.894258431,5.667103369,4.943577391,8.626195717,10.29603087,12.60833914,5.690737694,6.437697161
"Myl6b",0.056514265,0.20736392,0.668180759,0.464238595,0.686636462,0.311914681,0.222636081,0.174845459,0.630165372,0.55002999
"Suox",14.96529635,10.26200591,9.786603291,11.4554008,12.25971611,4.656300834,7.601255033,9.160164896,10.26661384,13.11559781
"Cdk2",9.685297228,5.049878709,5.730543901,3.518841689,5.70883892,3.815705941,3.869826406,3.97970078,4.796147307,4.236221038
"Rab5b",4.365549021,2.97235226,2.938934966,3.196373866,3.843082579,4.378925569,3.927402056,2.912220474,1.837690826,2.352896165
"Rps26",149.3753416,127.7889598,90.10347816,72.78647536,57.65769503,84.4262846,123.7348767,155.879762,84.64632717,83.71477396
"Pym1",0.66605916,0.858379335,0.567710049,0.537476796,0.398690502,0.594318052,0.584292687,0.794389193,0.327944048,0.502517724
"Ormdl2",5.920282812,6.306042782,11.72874499,8.900660961,9.388150316,8.83392623,8.408641544,9.735455188,12.50269166,11.48638468
"Mmp19",0.056792419,0,0.14931302,0.109448329,0,1.802449853,0.296049227,0,0.58410156,0.247348899
"Dnajc14",5.273781873,7.738303169,6.880166365,6.605304004,6.755711131,5.863408064,5.735398074,5.224265248,5.435207841,5.953256625
"Dgka",15.68000068,19.72220509,20.33923689,21.74830363,16.10995853,18.27361086,17.9921947,21.47408669,18.01524089,22.4008366
"Bloc1s1",11.43761842,10.01181125,14.59311305,10.99536979,10.82892382,8.730254612,8.749467732,9.881597046,12.58601317,11.42201882
"Cd63",2.958795394,0.799140959,1.839712338,0.955210427,1.232490278,8.503914231,7.134518758,2.109798507,7.79141134,2.118078771
"Rdh5",0.735781054,0.409633237,0.709804554,0.281360622,0.429935406,0.471653634,0.129611533,0.040824616,0.036515785,0.456958857
"Gdf11",1.7029138,2.139111795,0.859387729,1.257061787,0.585606787,1.127822234,1.390932144,1.836247834,0.899695235,0.999962064
"Tespa1",1.507724241,1.90096674,2.7396757,4.035816707,4.102202586,1.636809303,1.76441867,2.05256389,3.306081689,3.576948069
"Prpf8",11.45196204,14.96061708,6.530192487,8.153594329,8.353944211,11.25618083,10.46898119,13.83391021,4.534793748,6.099341715
"Tbc1d10a",1.683655724,2.010134669,3.343343563,3.603316905,2.78733489,1.86853492,2.582701891,1.859699382,1.94198375,2.060386391
"Bcl11a",1.053727077,0.758655335,0.561116936,0.034829207,0.056990451,0.005601832,0.02192474,0.03878993,0.006071774,0.000402022
"Dock2",1.042598675,1.198993794,1.043266839,1.679366899,1.798837216,1.035025906,1.16166679,1.143580439,0.690023254,1.098339705
"Adam19",0.537671871,0.866437395,0.472353433,0.289553232,0.226305325,1.124449148,1.296320194,1.59294478,0.343205887,0.474355317
"Rapgef6",1.145296539,1.41945714,0.716783954,0.981766423,0.756891573,1.440410268,1.330031329,1.428930406,0.777730918,0.820853502
"Sowaha",0,2.83186067,1.187945292,1.502309134,1.064821787,0,0,0,0,0.166921602
"Galnt10",0.557943286,1.22383574,0.74520233,1.147478506,1.169497697,0.845488458,0.963482718,0.949499548,0.322147521,0.709644959
"Alox12",1.606038045,0.971257704,0.927432125,0.346512703,0.368753064,0.668000629,0.636885546,0.340214438,0.137912318,0.191759553
"Taok1",0.929714979,0.582019484,0.203999057,0.354982349,0.395095806,0.516291796,0.755791131,0.701490844,0.316771903,0.270312099
"Abr",0.539812615,0.548169736,0.46431799,0.587428812,0.588831046,0.829059395,0.795637035,0.592550776,0.249694963,0.465623955
"Rffl",0.26242247,0.517415749,0.369807597,0.592470733,0.43887572,0.25892238,0.341179978,0.341081945,0.34628527,0.489213722
"Vezf1",8.644310063,6.911605162,4.533948075,6.964740166,7.120674494,4.8128575,5.859539127,5.612018625,4.123142857,4.829152996
"Abcc3",2.07530936,1.354746322,2.247068171,0.762345825,1.404677247,5.380792001,6.754178667,1.625546724,1.871017594,1.087863507
"Spop",3.975118493,3.677519248,4.008591043,4.032986011,3.557442871,2.690150808,3.250887306,2.727841862,3.537126655,3.016367873
"Skap1",0.739343994,1.043770417,1.069273031,2.166549513,1.803584908,0.998522056,0.972090962,1.240995124,1.528869042,1.830710712
"Engase",2.582064676,1.53296102,2.094293398,1.064568095,1.04006969,2.553647671,2.74003119,1.971438889,1.45376533,1.394378812
"Limk2",0.982676394,1.259304462,1.36392432,1.528107964,1.46136052,0.771451451,0.960343065,1.073166711,1.385309364,1.562191333
"Morc2a",1.296906761,0.816772351,0.552623617,0.560721546,0.707592694,1.298022324,1.115279845,0.793703929,0.224029872,0.454623538
"Zmat5",1.683493685,1.758273724,2.34723573,2.160607813,2.241626515,1.381739977,1.570913761,1.608842172,2.621080614,2.145182845
"Emid1",0.642762672,0.447803015,0.700569882,0.080614418,0,0.156498753,0.129103938,0.104822947,0,0.037787638
